id,session_id,tg_user_id,event_type,event_name,page,metadata,created_at,event_category,event_subtype,element_id,element_type,section,scroll_depth,time_spent,interaction_count,previous_event_id,step_number,completion_rate,error_message,custom_data
352,32,,content,content_view,,,2026-01-23 21:06:19,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
353,32,,content,content_view,,,2026-01-23 21:06:24,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
354,32,,diagnostic,diagnostic_start,,,2026-01-23 21:06:40,,,,,,,,,,,,,
355,31,,content,content_view,,,2026-01-23 21:06:48,engagement,,,,,0,42,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
356,33,,visit,source_visit,,,2026-01-23 21:06:55,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
357,33,,app,miniapp_open,,,2026-01-23 21:06:55,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
358,31,,content,content_view,,,2026-01-23 21:06:55,engagement,,,,,0,49,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
359,33,,content,content_view,,,2026-01-23 21:06:56,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
360,33,,content,content_view,,,2026-01-23 21:06:56,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
361,34,,visit,source_visit,,,2026-01-23 21:06:56,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
362,34,,app,miniapp_open,,,2026-01-23 21:06:56,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
363,34,,content,content_view,,,2026-01-23 21:06:57,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
364,34,,content,content_view,,,2026-01-23 21:06:57,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
365,33,,content,content_view,,,2026-01-23 21:07:00,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
366,34,,content,content_view,,,2026-01-23 21:07:02,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
367,34,,diagnostic,diagnostic_start,,,2026-01-23 21:07:10,,,,,,,,,,,,,
368,34,,diagnostic,diagnostic_start,,,2026-01-23 21:07:48,,,,,,,,,,,,,
369,34,,diagnostic,diagnostic_start,,,2026-01-23 21:07:54,,,,,,,,,,,,,
370,34,,content,content_view,,,2026-01-23 21:08:21,engagement,,,,,0,84,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
371,33,,diagnostic,diagnostic_start,,,2026-01-23 21:10:40,,,,,,,,,,,,,
372,31,,content,content_view,,,2026-01-23 21:11:09,engagement,,,,,0,302,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
373,31,,diagnostic,diagnostic_start,,,2026-01-23 21:11:45,,,,,,,,,,,,,
374,31,,diagnostic,diagnostic_start,,,2026-01-23 21:17:15,,,,,,,,,,,,,
375,31,,content,content_view,,,2026-01-23 21:18:16,engagement,,,,,0,730,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
376,35,,visit,source_visit,,,2026-01-23 21:19:06,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
377,35,,app,miniapp_open,,,2026-01-23 21:19:07,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
378,35,,content,content_view,,,2026-01-23 21:19:07,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
379,35,,content,content_view,,,2026-01-23 21:19:07,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
380,35,,content,content_view,,,2026-01-23 21:19:12,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
381,36,,visit,source_visit,,,2026-01-23 21:19:35,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
382,36,,app,miniapp_open,,,2026-01-23 21:19:36,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
383,36,,content,content_view,,,2026-01-23 21:19:36,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
384,36,,content,content_view,,,2026-01-23 21:19:36,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
385,36,,content,content_view,,,2026-01-23 21:19:41,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
386,36,,diagnostic,diagnostic_start,,,2026-01-23 21:19:47,,,,,,,,,,,,,
387,36,,content,content_view,,,2026-01-23 21:19:56,engagement,,,,,0,19,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
388,37,,visit,source_visit,,,2026-01-23 21:20:17,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
389,37,,app,miniapp_open,,,2026-01-23 21:20:18,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
390,37,,content,content_view,,,2026-01-23 21:20:18,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
391,37,,content,content_view,,,2026-01-23 21:20:18,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
392,37,,content,content_view,,,2026-01-23 21:20:23,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
393,37,,diagnostic,diagnostic_start,,,2026-01-23 21:20:24,,,,,,,,,,,,,
394,37,,content,content_view,,,2026-01-23 21:20:33,engagement,,,,,0,14,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
395,37,,content,content_view,,,2026-01-23 21:20:51,engagement,,,,,0,32,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
396,38,,visit,source_visit,,,2026-01-23 21:21:50,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
397,38,,app,miniapp_open,,,2026-01-23 21:21:51,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
398,38,,content,content_view,,,2026-01-23 21:21:51,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
399,38,,content,content_view,,,2026-01-23 21:21:51,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
400,38,,content,content_view,,,2026-01-23 21:21:56,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
401,38,,diagnostic,diagnostic_start,,,2026-01-23 21:21:57,,,,,,,,,,,,,
402,38,,content,content_view,,,2026-01-23 21:22:08,engagement,,,,,0,17,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
403,38,,content,content_view,,,2026-01-23 21:22:40,engagement,,,,,0,48,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
404,31,,diagnostic,diagnostic_start,,,2026-01-23 21:23:47,,,,,,,,,,,,,
405,31,,content,content_view,,,2026-01-23 21:24:47,engagement,,,,,0,1121,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
406,31,,content,content_view,,,2026-01-23 21:25:01,engagement,,,,,0,1135,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
407,31,,diagnostic,diagnostic_start,,,2026-01-23 21:26:09,,,,,,,,,,,,,
408,39,,visit,source_visit,,,2026-01-23 21:26:25,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
409,39,,app,miniapp_open,,,2026-01-23 21:26:25,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
410,39,,content,content_view,,,2026-01-23 21:26:26,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
411,39,,content,content_view,,,2026-01-23 21:26:26,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
412,40,,visit,source_visit,,,2026-01-23 21:26:31,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
413,40,,app,miniapp_open,,,2026-01-23 21:26:31,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
414,40,,content,content_view,,,2026-01-23 21:26:32,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
415,40,,content,content_view,,,2026-01-23 21:26:32,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
416,40,,content,content_view,,,2026-01-23 21:26:37,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
417,40,,diagnostic,diagnostic_start,,,2026-01-23 21:26:39,,,,,,,,,,,,,
418,40,,content,content_view,,,2026-01-23 21:27:06,engagement,,,,,0,34,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
419,40,,content,content_view,,,2026-01-23 21:27:51,engagement,,,,,0,79,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
420,31,,content,content_view,,,2026-01-23 21:29:24,engagement,,,,,0,1398,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
421,41,,visit,source_visit,,,2026-01-23 21:29:55,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""7e234ecf-c7d5-44eb-a7e8-76624c173eea"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
422,41,,app,miniapp_open,,,2026-01-23 21:29:55,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""7e234ecf-c7d5-44eb-a7e8-76624c173eea""}"
423,41,,content,content_view,,,2026-01-23 21:29:56,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""7e234ecf-c7d5-44eb-a7e8-76624c173eea""}"
424,41,,content,content_view,,,2026-01-23 21:29:56,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""7e234ecf-c7d5-44eb-a7e8-76624c173eea""}"
425,41,,content,content_view,,,2026-01-23 21:30:01,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""7e234ecf-c7d5-44eb-a7e8-76624c173eea""}"
426,41,,diagnostic,diagnostic_start,,,2026-01-23 21:30:01,,,,,,,,,,,,,
427,42,,visit,source_visit,,,2026-01-23 21:31:45,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
428,42,,app,miniapp_open,,,2026-01-23 21:31:45,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
429,42,,content,content_view,,,2026-01-23 21:31:46,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
430,42,,content,content_view,,,2026-01-23 21:31:46,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
431,42,,content,content_view,,,2026-01-23 21:31:51,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
432,42,,diagnostic,diagnostic_start,,,2026-01-23 21:31:56,,,,,,,,,,,,,
433,43,,visit,source_visit,,,2026-01-23 21:33:34,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
434,43,,app,miniapp_open,,,2026-01-23 21:33:34,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
435,43,,content,content_view,,,2026-01-23 21:33:35,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
436,43,,content,content_view,,,2026-01-23 21:33:35,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
437,43,,content,content_view,,,2026-01-23 21:33:40,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
438,43,,content,content_view,,,2026-01-23 21:33:52,engagement,,,,,0,16,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
439,44,,visit,source_visit,,,2026-01-23 21:34:32,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
440,44,,app,miniapp_open,,,2026-01-23 21:34:32,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
441,44,,content,content_view,,,2026-01-23 21:34:33,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
442,44,,content,content_view,,,2026-01-23 21:34:33,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
443,44,,content,content_view,,,2026-01-23 21:34:38,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
444,44,,content,content_view,,,2026-01-23 21:35:23,engagement,,,,,0,49,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
445,45,,visit,source_visit,,,2026-01-23 21:35:58,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
446,45,,app,miniapp_open,,,2026-01-23 21:35:58,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
447,45,,content,content_view,,,2026-01-23 21:35:59,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
448,45,,content,content_view,,,2026-01-23 21:35:59,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
449,45,,content,content_view,,,2026-01-23 21:36:04,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
450,45,,diagnostic,diagnostic_start,,,2026-01-23 21:36:07,,,,,,,,,,,,,
451,46,,visit,source_visit,,,2026-01-23 21:38:22,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
452,46,,app,miniapp_open,,,2026-01-23 21:38:22,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
453,46,,content,content_view,,,2026-01-23 21:38:23,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
454,46,,content,content_view,,,2026-01-23 21:38:23,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
455,46,,content,content_view,,,2026-01-23 21:38:28,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
456,46,,content,content_view,,,2026-01-23 21:38:33,engagement,,,,,0,10,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
457,46,,content,content_view,,,2026-01-23 21:39:29,engagement,,,,,0,65,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
458,47,,visit,source_visit,,,2026-01-23 21:40:04,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
459,47,,app,miniapp_open,,,2026-01-23 21:40:05,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
460,47,,content,content_view,,,2026-01-23 21:40:05,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
461,47,,content,content_view,,,2026-01-23 21:40:06,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
462,47,,content,content_view,,,2026-01-23 21:40:10,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
463,47,,diagnostic,diagnostic_start,,,2026-01-23 21:40:13,,,,,,,,,,,,,
464,46,,content,content_view,,,2026-01-23 21:41:57,engagement,,,,,0,214,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
465,47,,diagnostic,diagnostic_start,,,2026-01-23 21:45:48,,,,,,,,,,,,,
466,47,,content,content_view,,,2026-01-23 21:46:10,engagement,,,,,0,364,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
467,47,,diagnostic,diagnostic_start,,,2026-01-23 22:00:52,,,,,,,,,,,,,
468,47,,content,content_view,,,2026-01-23 22:28:30,engagement,,,,,0,2904,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
469,48,,visit,source_visit,,,2026-01-23 23:06:33,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
470,48,,app,miniapp_open,,,2026-01-23 23:06:34,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
471,49,,visit,source_visit,,,2026-01-23 23:06:34,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3004/""}"
472,48,,content,content_view,,,2026-01-23 23:06:34,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
